pos_x, pos_y, pos_z
0.206441, 0.060664, -0.153922
-0.307214, -0.646735, 0.394505
-0.323060, 0.024744, -0.014928
-0.597952, 0.239554, -0.616892
0.102064, 0.126190, -0.288045
-0.482002, -0.181174, -0.355769
0.277531, 0.266628, -0.001683
-0.586418, 0.062933, -0.595141
-0.326372, 0.032211, 0.027262
-0.325607, 0.034196, 0.026680
1.439389, 0.157363, 1.231517
1.248244, -0.477350, 1.155314
1.124283, -0.660370, 0.932414
0.688479, -0.608250, 0.620876
0.993625, -0.439197, 1.390792
0.268032, -0.160474, 0.961190
1.338207, -0.629949, 1.132916
0.100361, -0.036800, 0.752747
0.467387, -0.004687, 0.768009
0.641511, 0.021869, 0.728170
0.958962, -1.352685, 2.429689
0.627393, -0.543530, 0.597587
1.334283, -0.425130, 1.071816
0.580382, -0.027249, 0.722266
0.516288, -0.883754, 0.978393
0.407962, -0.441050, 1.351398
0.597098, -0.542217, 0.563675
0.261731, -1.080463, 1.261987
-0.611399, 1.649069, -1.303130
-0.824223, 1.186414, -2.350926
-1.468672, 1.573986, -2.494360
0.427296, -0.550963, 1.095661
0.586054, 0.086944, 0.290999
0.749680, -0.063627, 0.817055
-0.414698, -0.108801, -0.262135
0.129710, -0.280832, -0.280501
-0.757523, 0.688959, -0.956918
-1.710008, 1.216501, -3.000841
-0.847197, 0.327632, -1.087014
-1.305095, 1.120344, -2.104685
-0.655012, 1.633172, -0.866359
-0.391360, 1.105245, -1.465777
-0.421664, 0.269294, -1.347661
-1.001303, 0.219747, -1.237323
-1.142379, 0.125778, -1.135127
-1.121952, 0.392365, -1.417744
-1.197510, 1.323726, -1.917258
-0.362813, 1.132735, -0.316850
-1.729954, 1.601730, -3.078491
-0.736616, 1.569880, -2.278635
0.215062, 0.078376, 0.071893
0.216928, -0.059657, -0.112696
0.438828, -0.747306, 0.416076
-0.575814, -0.016453, -0.528941
0.276162, 0.018000, 0.158461
-1.591116, 2.318967, -4.092549
-2.092070, 2.082612, -3.875019
-2.071829, 2.056953, -3.838832
-1.568617, 2.215549, -3.995154
-1.325182, 1.119884, -2.152041
-1.310740, 1.136585, -2.152930
-0.027805, 0.456308, -0.520785
-1.784895, 1.813941, -3.158957
-0.363054, -0.443642, -0.120167
0.012677, 0.219294, -0.306864
-1.991164, 1.706307, -3.535539
-1.099948, 1.841126, -2.957578
-0.761022, 0.716318, -0.969986
0.020132, -0.149813, -0.418955
-1.009242, 1.369301, -2.688777
0.168001, -0.286946, 1.011454
-1.606996, 0.810904, -2.264245
-0.730477, 0.667682, -1.721588
-1.927295, 1.389679, -3.269033
-1.276294, 0.873549, -2.053105
-0.361490, 0.263497, -1.210497
-0.348251, 0.256395, -1.318949
1.092482, -1.582925, 2.051843
-1.999046, 1.711228, -3.545126
-1.095410, 1.301018, -2.896874
-1.465374, 0.806102, -2.261649
-2.098377, 2.083805, -3.888607
-1.905202, 2.238112, -3.475524
-1.259260, 2.196142, -3.383144
-1.032252, 1.356946, -3.017115
-1.864381, 2.197782, -3.386694
-1.894900, 1.656104, -3.449194
-0.221942, -0.291260, -0.147784
-0.286391, -0.686046, 0.450567
-0.548093, 0.129374, -0.426719
-1.024706, 0.761054, -1.564827
-1.017444, 0.790089, -1.536397
-1.200339, 0.824934, -1.942409
-1.281814, 1.522735, -3.237875
-1.465894, 0.780038, -2.230387
-1.458125, 0.793655, -2.247705
-0.447719, 0.414451, -0.333450
1.671547, -2.496785, 2.607845
-1.014460, 1.124861, -1.527792
-1.310590, 0.783446, -2.238767
0.399748, -0.976697, 0.903667
0.100795, 0.172511, -0.294626
-1.129705, 0.318857, -1.339076
0.336797, 0.039807, 0.264319
-0.322797, 0.043716, -0.001375
0.251924, 0.059856, 0.094205
-1.280155, 1.259889, -3.095939
-1.020912, -2.103950, 1.485183
0.023832, -0.172407, -0.468269
0.462703, -1.482189, 1.680205
-0.512083, -0.495389, -0.041409
0.509741, 0.075031, 0.426267
-1.012299, 0.753379, -1.537358
0.258451, -0.403393, 0.335097
-1.093081, 1.438181, -2.967885
-1.776183, 2.002852, -3.102420
-1.657388, 1.456634, -2.791305
-1.346989, 1.585027, -3.347674
-1.165739, 1.296830, -1.887228
-1.731147, 2.048698, -3.090255
-0.772703, 1.341544, -2.332551
-0.964351, 1.218084, -2.667584
-1.158801, 1.669271, -3.132093
-0.318144, -0.455569, 0.208791
0.610830, -0.860342, 0.728028
-0.343401, 0.206173, -1.352386
0.284008, -0.281214, 0.006694
-0.548761, 0.131222, -0.428088
-1.089189, 1.199397, -1.638667
-0.300590, 0.116729, 0.066446
0.953125, -0.909738, 0.794734
0.571576, -1.214220, 1.339209
-0.389981, 0.354322, -0.187144
-0.862469, 0.823043, -2.430492
-1.028697, 1.121032, -1.501499
-1.043083, 2.053006, -3.045416
-1.008413, 0.764316, -1.484210
-0.919738, 0.060843, -0.756838
-1.833408, 2.060518, -3.239835
-1.712992, 1.310673, -2.855446
0.272302, -0.842335, 1.312527
-0.817737, 1.153999, -2.457629
-0.792800, 1.545905, -2.398005
-0.780707, 1.326039, -2.341769
-1.311084, 1.304192, -2.596529
-1.127777, 1.260772, -1.773984
-1.286970, 0.886726, -2.227987
-0.784291, 1.146426, -2.286271
0.921230, -1.468887, 1.636307
-0.665630, -1.278904, 0.927964
-1.304601, 0.765997, -2.209184
2.156583, -2.919680, 5.743346
0.846579, -1.241700, 1.363332
-1.221692, 0.815465, -1.924178
-1.059702, 0.073562, -1.251218
-1.221543, 0.817256, -1.932035
-0.033878, -0.182501, -0.487455
-1.901284, 2.253078, -3.480888
-1.256953, 0.958831, -1.907453
-1.680212, 1.430126, -2.839866
-1.087644, 1.513523, -2.858662
-1.087785, 1.194885, -1.665815
-0.760430, 0.713145, -0.981317
-2.002002, 1.893286, -3.563747
0.431865, -0.277640, 0.355598
0.600895, -0.188379, 0.679361
1.094101, -1.411355, 1.784805
0.808903, -4.446710, 5.532886
-0.824513, 1.700427, -2.475042
-1.295173, 0.889977, -2.079330
-1.001153, 0.178561, -1.187067
-0.378024, -0.119415, -0.695455
0.451200, 0.699736, -0.170264
-1.004989, 0.681411, -1.457667
0.060880, -0.948415, 0.758970
-0.759166, 0.766524, -0.473780
-0.996964, 0.720842, -1.483647
-1.043208, 0.906463, -1.567828
-0.298674, 0.135728, -1.274742
-1.234987, 1.268277, -3.102353
-1.127236, 1.799155, -2.862786
-0.892246, 1.704014, -2.562612
-1.464871, 1.567549, -2.475044
-1.527713, 0.881018, -2.295263
-1.656007, 1.816923, -2.795084
0.035061, 0.510683, -0.463845
0.731444, -0.603359, 1.271505
-0.027056, -0.189044, -0.477531
0.040976, -0.195341, -0.446176
-1.945875, 1.305055, -3.072799
0.632086, -17.762903, 16.543079
5.897618, -9.633469, 15.118862
-1.281065, 1.447700, -2.093103
-0.768462, 1.554215, -2.275857
-1.021471, 1.110587, -1.476835
-1.095711, 1.205935, -1.700011
-1.047906, 0.895279, -1.563422
0.017854, -0.166116, -0.482327
-0.535775, 0.939238, -0.891638
-0.482769, 0.370809, -1.591813
-0.866896, 1.711100, -2.534708
-1.987608, 1.212161, -2.998773
0.598153, -1.431908, 1.624951
-1.510887, 2.126694, -3.808803
0.644800, -1.269200, 1.387552
0.900293, -1.478484, 5.302186
-0.844875, 0.798569, -2.299860
-0.494073, -0.539080, 0.036390
-0.785002, 0.888430, -2.153349
-1.785881, 1.980101, -3.084877
-1.481381, 1.951169, -3.719768
-1.471369, 1.978568, -3.704626
-0.475102, 0.098609, -0.955993
0.107488, 0.435787, -0.324063
-0.511448, 0.415546, -1.497747
-1.142866, 0.405840, -1.445853
-0.932475, 0.295180, -1.158267
-1.664395, 1.820332, -2.822584
-1.718969, 1.644346, -2.852020
-1.881507, 1.556744, -3.279046
-1.499666, 2.009602, -3.765222
-1.964838, 2.248563, -3.490509
-1.151681, 1.781078, -3.170277
-0.783546, 0.070280, -1.000103
-1.991416, 1.708672, -3.539879
0.595253, -0.728772, 0.576531
0.566278, -0.091402, 0.597343
-0.861837, 1.192125, -2.504876
-1.785177, 1.793694, -3.149296
-1.145103, 1.940160, -2.933068
-1.790768, 1.429753, -3.059182
1.236761, -1.893635, 2.416342
-1.308756, 1.064554, -2.119412
-1.449420, 0.781105, -2.230016
-1.747000, 1.640975, -3.103591
-1.246362, 1.309177, -3.156172
-1.271906, 1.527696, -3.226452
-1.888817, 2.101810, -3.242857
-1.162057, 1.280598, -1.869093
-1.000618, 1.079197, -1.514818
-1.511071, 2.161602, -3.824603
-2.026060, 1.928963, -3.615996
-1.714349, 1.669892, -2.885175
-1.266967, 1.506735, -3.236309
-2.005336, 1.929275, -3.568707
-1.576463, 2.031972, -3.860729
0.158232, -0.407734, -0.186947
-1.776988, 1.808143, -3.122605
-1.334268, 1.131516, -2.207865
-0.417361, 0.256175, -1.331016
-0.781100, 1.316381, -2.344656
-1.509473, 0.870292, -2.265852
-0.691295, 0.874038, -2.088538
-0.370790, 0.280832, -1.355904
-1.221946, 1.988277, -3.005584
-1.001178, 1.075883, -1.512728
-0.033663, -0.210801, 0.719107
-0.580325, 0.540981, -1.445193
-0.033410, -0.242829, -0.451027
0.053979, -0.266627, -0.388193
2.041212, -2.808064, 5.528814
-1.206054, 0.741304, -1.844638
-1.199966, 0.738726, -1.841014
-1.280106, 1.434138, -2.078635
-1.264119, 0.553544, -1.711299
-1.723682, 1.605572, -3.044110
-1.568416, 1.841285, -2.748739
-1.399168, 1.747194, -3.571631
-1.571436, 1.039321, -2.665696
-1.789436, 1.813989, -3.158441
-1.482646, 1.958942, -3.731369
-0.014321, -0.777962, 0.537599
4.040593, 2.154954, 6.227482
-1.112836, 0.749637, -1.795887
-0.949552, 0.557927, -1.512579
-1.464743, 2.040618, -3.694641
-1.560295, 2.020947, -3.841120
-0.576820, -0.077630, -0.463883
-1.951868, 2.219862, -3.480821
-1.706802, 1.613138, -2.849432
-1.512825, 2.019278, -3.777565
-0.281313, 0.204549, 0.019888
-1.003227, 1.083762, -1.518051
0.407990, -1.014998, 0.978664
-1.186875, 1.816803, -3.209920
-1.178992, 1.787882, -3.204851
-1.179827, 1.812424, -3.188344
-1.215026, 1.666117, -3.201548
-1.602104, 0.808645, -2.259777
-1.745037, 1.619642, -3.096590
0.347774, -0.482976, 0.112735
-1.223899, 0.416974, -1.513818
-0.851530, 1.713971, -2.518620
-1.582806, 1.859280, -2.938638
-1.093630, 0.960944, -1.658224
-0.810289, 1.328029, -2.376657
-1.033039, 1.126205, -1.526196
-0.540654, 0.537500, -1.774613
-0.302482, -0.151919, -0.153424
1.194066, -1.593452, 2.044041
-1.881721, 1.557751, -3.281379
-1.240321, 1.987536, -3.136304
-1.220392, 1.987633, -3.130086
-2.006882, 1.708031, -3.523931
-0.793875, 1.525928, -2.304275
-1.693341, 1.193700, -2.936705
0.807111, -0.023112, 0.438875
0.357296, -0.906032, 0.812747
0.631014, -0.220764, 0.682275
0.642795, -0.605001, 0.322289
-0.774292, 1.342476, -2.331773
-0.417449, 0.208799, -1.274290
-0.196466, 0.479744, -0.697234
-1.886492, 1.675777, -3.435519
-1.352322, 2.106617, -3.431676
-1.800781, 1.433806, -3.343359
-1.727122, 1.583153, -3.062049
-1.134652, 1.634494, -3.089395
-1.553066, 1.820277, -2.687457
-0.462769, -0.197914, -0.433042
-0.605845, -0.023624, -0.736349
-0.755970, 0.688534, -0.959031
-0.852453, 0.802704, -2.389966
-1.128135, 1.882145, -3.131355
-1.082409, 0.589196, -1.576986
-0.774652, 1.525983, -2.282462
-0.784766, 0.917475, -2.454261
-0.678632, 2.024507, -1.757968
1.013179, -1.419927, 1.546361
-1.082394, 1.623815, -2.853219
-0.786229, 1.111682, -2.293383
0.038913, -0.218805, -0.444136
-1.041764, 0.841494, -1.519263
0.868908, -2.224368, 3.150792
-0.567046, 0.334018, -0.546711
-1.518217, 2.193520, -3.948152
-1.887507, 1.667475, -3.422721
-1.500145, 1.996216, -3.753045
-1.993850, 1.729544, -3.548668
-2.038713, 2.145884, -3.722188
-1.746071, 1.624714, -3.099584
-1.677283, 1.209075, -2.934941
-1.711117, 0.999623, -2.714758
-1.247351, 0.487845, -1.617936
-1.856016, 2.203089, -3.375214
-1.168167, 1.669427, -3.149641
-2.019276, 1.892972, -3.568103
-1.834616, 2.055045, -3.202233
-1.848793, 2.105731, -3.225040
-1.892740, 1.538616, -3.254865
-1.011790, 1.241777, -2.747077
-0.961283, 1.778469, -2.636329
-1.706084, 1.639474, -2.841863
-0.981643, 1.020836, -2.610083
-1.746253, 1.605635, -3.111021
-1.137830, 2.001198, -3.098584
-1.465143, 1.691215, -1.796545
-0.902380, 1.683583, -2.561354
-1.159123, 1.783376, -3.187226
-1.746576, 1.607771, -3.114068
-1.554941, 1.826590, -2.653018
-1.571922, 0.799729, -2.439016
-1.185109, 2.012878, -3.101107
-1.836709, 2.055809, -3.235765
-1.720067, 2.025024, -3.079981
-2.019821, 1.911018, -3.597194
-1.807803, 1.476312, -3.172966
-1.167470, 1.827735, -3.185980
-2.089362, 2.114500, -3.892913
-1.044737, 0.457192, -1.461098
-1.170685, 1.794672, -3.199392
-1.743686, 1.663115, -3.103686
-1.239500, 1.569866, -3.301846
-1.317182, 0.783241, -2.239770
-1.881870, 1.541237, -3.257915
-0.998822, 0.752380, -1.486002
-0.996544, 0.759865, -1.495597
-1.742491, 1.674868, -3.103678
-1.787904, 1.807871, -3.143414
-0.852239, 0.801437, -2.304549
-0.824437, 0.852480, -2.365501
-0.836415, 0.790466, -2.291114
-1.010014, 0.149095, -1.136754
-0.455081, -6.871070, 7.153070
-1.315729, 1.727568, -3.424747
-1.326009, 1.736251, -3.435807
-1.747937, 1.648609, -3.112220
-1.176438, 2.018431, -3.245784
-1.737412, 1.580514, -3.071455
-1.334156, 1.123484, -2.193516
-0.825854, 1.220995, -2.353874
-1.281469, 1.446687, -2.106064
-1.285092, 1.418168, -3.292492
-1.519135, 2.155833, -3.816263
-1.701371, 1.905211, -2.888731
-1.683955, 1.883139, -2.820618
-2.098043, 2.086412, -3.893042
-1.167179, 1.819662, -3.182191
0.434995, -0.756742, 0.836488
-1.726651, 1.223086, -3.009003
0.569969, -1.164561, 1.222978
0.181954, -1.103246, 1.187656
-0.310956, 0.004165, 0.091750
-0.802121, 1.306614, -2.374468
-0.308800, -0.294571, 0.282068
-0.818449, 1.182507, -2.336922
-1.298193, 0.661505, -2.019973
-1.790479, 1.519744, -3.162369
-1.568257, 0.838352, -2.273863
-0.924336, 1.153274, -2.585835
-0.750876, 0.611749, -2.659122
-0.326727, 1.635105, -1.121212
-1.726945, 1.578952, -3.054022
-1.017675, 1.870283, -2.820112
-0.952340, 1.189932, -2.654576
-1.662306, 1.435172, -2.752762
-1.453952, 2.025376, -3.652043
-1.045514, 1.408871, -2.756249
-1.248910, 2.103604, -2.155566
-1.586197, 1.281873, -2.795519
-1.148225, 1.660426, -3.114369
-1.683314, 1.840793, -2.670789
-1.128936, 0.611533, -1.660175
-0.154429, -0.115623, -0.646251
-1.023616, 1.104565, -1.476829
2.336819, 0.362223, 7.077586
-1.074653, 1.854153, -2.833621
-1.443001, 2.055179, -3.672307
-0.206294, -0.661058, 0.388956
0.323115, -3.664398, 4.300725
0.470248, -1.352825, 1.528134
0.793203, -1.414390, 1.602713
0.708786, -1.450459, 1.672192
0.043810, -0.107458, -0.415199
-1.969394, 2.245517, -3.494680
-0.862780, 0.839996, -2.331862
-0.718863, 0.888179, -2.124138
-0.768650, 0.961901, -2.197357
-1.134826, 0.757356, -1.797831
-1.036559, 0.575324, -1.518640
-1.176881, 1.831869, -3.217461
-1.322649, 1.642208, -3.376174
-1.583533, 1.242793, -2.877631
1.680740, -3.289290, 4.927545
0.575916, -1.939464, 2.303015
1.681373, -2.198489, 2.899060
0.700143, -0.789710, 1.405284
-0.807232, 0.084099, -1.037738
-1.205561, 1.324447, -1.863998
-0.673741, 1.151884, -2.013921
-1.270483, 0.980388, -1.942521
-0.434457, 0.303895, -1.422336
-1.565862, 0.785263, -2.132089
-1.261491, 1.488610, -3.182909
-1.876948, 1.245624, -3.028248
-1.102547, 1.793259, -2.821898
-1.466930, 1.596023, -2.488625
-0.762304, 1.302821, -2.329108
-1.744564, 1.611019, -3.118921
-0.867033, 1.197596, -2.513040
-0.856715, 1.062007, -2.433048
-1.170107, 1.827487, -3.204409
-0.215034, 0.945737, -1.132103
-1.532992, 0.840471, -2.246374
-1.324622, 0.790974, -2.252115
-1.137052, 1.333621, -2.939392
-0.392318, -0.171923, -0.157748
-0.269059, 0.210286, 0.053771
-0.561005, 0.554303, -0.544057
0.213997, 0.058726, -0.129557
-0.573996, 0.579138, -0.552588
-0.311502, -0.527970, -0.000894
-0.607793, -2.729832, 2.516291
-2.097147, 2.085609, -3.891690
-1.002344, 0.734363, -1.550896
-0.759039, 1.983716, -2.681892
-1.755398, 1.602007, -3.118287
-1.430194, 1.562243, -3.525530
-2.035944, 2.147061, -3.726934
-1.101217, 0.656272, -1.668128
-1.160444, 2.251478, -2.096409
-1.137352, 1.587943, -3.102409
-0.833303, 0.862350, -2.375612
-1.530219, 0.872557, -2.281541
-0.832340, 0.782854, -2.369861
-0.989876, 0.656413, -1.411883
-1.661898, 1.466279, -2.797257
-1.068735, 1.604601, -2.874131
-1.048231, 1.592113, -2.844187
-1.464268, 1.588214, -2.484373
-1.123673, 1.247969, -1.768167
-1.137726, 0.737244, -1.795661
-2.022046, 1.934530, -3.583466
-0.920784, 0.897190, -2.373104
0.023039, -0.024808, -0.446297
-0.494379, -0.038689, -0.382541
-1.238380, 0.649489, -1.732968
-0.867943, 0.811479, -2.317169
-0.883884, 0.869988, -1.189572
-0.970035, 0.645921, -1.353112
-0.451169, -0.661611, 0.213634
-0.877387, 0.880009, -1.166587
-1.172816, 1.620217, -3.149841
-1.330786, 1.120346, -2.179083
-1.320456, 1.093420, -2.121313
-1.268262, 1.418819, -2.080184
-1.364503, 0.922577, -2.430298
-0.852664, 0.815557, -2.320631
-1.018639, 0.759400, -1.547568
-0.727457, 0.774707, -0.906356
-0.584586, 0.601193, -0.583059
0.010848, -0.150227, -0.539461
-1.131978, 1.260482, -1.800172
-0.826792, 1.353589, -2.381038
-0.844280, 1.188436, -2.355664
-1.083646, 0.630658, -1.975504
-0.726338, 0.918393, -2.144065
-0.751164, 0.942792, -2.172725
-1.189317, 0.534676, -1.637307
-1.512392, 0.845001, -2.235896
-1.303955, 1.059042, -2.101685
0.750477, -2.182948, 2.693873
6.732311, -9.558716, 16.740490
-1.831922, 1.513587, -3.207783
-1.239130, 1.378511, -1.959893
-1.549901, 1.153008, -2.909964
-2.008370, 1.909212, -3.588844
-0.375589, 0.292139, -1.366141
-1.015933, 1.125563, -1.537186
-0.889238, 0.304895, -1.340387
-1.005268, 0.084318, -1.201072
-1.254139, 1.499200, -3.197262
-1.947693, 1.367934, -3.157488
-1.815831, 1.483902, -3.130076
-0.691248, 1.321889, -1.959185
-0.697475, 1.316557, -1.967913
-1.877020, 1.224719, -2.999294
-0.605601, 0.542382, -1.656274
-2.068503, 1.886376, -3.811781
-1.135496, 2.018547, -3.090566
0.194402, -0.940580, 1.447849
0.660383, -1.718939, 2.071730
0.138705, 0.156223, -0.245844
0.029172, -0.165838, -0.446704
0.262432, 0.102190, 0.126698
-0.804629, 1.555473, -2.416394
-1.966385, 1.396252, -3.194649
-0.841723, 1.536364, -2.382777
-0.877605, 1.105300, -2.601239
-1.718947, 2.021917, -3.089700
-1.017591, 0.189899, -1.198243
-1.148864, 1.248921, -1.808480
-1.861361, 2.190951, -3.374941
-1.168621, 1.813063, -3.184382
-2.080405, 2.087740, -3.847314
-1.256735, 1.559484, -3.297503
-1.894162, 1.738081, -3.531549
-1.972623, 2.253013, -3.507343
-2.022388, 1.908169, -3.593508
-1.768411, 1.987556, -3.061933
-2.016340, 1.944289, -3.594839
-1.962741, 2.244828, -3.492208
-1.609014, 1.040795, -2.535660
-1.905406, 2.237194, -3.486292
0.920229, -1.911787, 2.432515
-1.142511, 1.798385, -3.163532
-1.135451, 1.999372, -3.095340
-1.732473, 2.048703, -3.093405
-1.312218, 1.146223, -2.142883
-1.174578, 1.671473, -3.155133
-1.964324, 1.988219, -3.478934
-1.758997, 2.050740, -3.096102
-1.746349, 1.688859, -3.106769
-1.255887, 1.680655, -3.359243
-1.465682, 1.577399, -2.484384
-2.079110, 2.086754, -3.843854
-2.095679, 2.089940, -3.896551
-1.232759, 1.547713, -3.281849
-1.481154, 1.975188, -3.703847
-1.422302, 0.582663, -1.905360
-0.794415, 1.210128, -2.319176
-1.123760, 0.210045, -1.220144
-0.052429, -0.714971, 0.450242
-1.175464, 0.310889, -1.369056
0.054005, -0.195905, -0.403483
-0.886430, 0.940989, -2.470035
-0.532676, 0.294764, -1.370086
-1.714525, 1.636085, -2.889003
-1.716356, 1.929337, -2.821231
-1.281673, 1.223309, -3.048443
-1.006912, 0.713858, -1.519350
-0.793896, 1.184262, -2.300651
-0.940734, 0.200418, -1.059857
-0.859788, 1.189996, -2.502883
-0.780994, 1.176704, -2.282244
-1.072118, 1.817339, -2.818905
-1.730928, 1.652288, -3.075717
-1.784673, 1.782026, -3.130146
-1.743584, 1.675824, -3.101019
-1.017708, 1.735686, -1.951190
-0.795621, 1.134948, -2.417539
-1.741444, 1.636433, -3.091721
-1.179199, 1.676995, -3.161134
-1.528282, 0.977938, -2.406351
-0.920271, 0.728289, -2.148282
-0.517653, 0.453950, -1.566478
-0.674894, 0.695900, -1.629277
-1.124001, 2.019336, -3.077052
-1.744733, 1.027116, -2.754668
-1.849978, 2.200141, -3.359198
-1.172509, 1.817922, -3.190038
-1.566313, 0.901572, -2.344397
-1.724055, 2.009142, -3.095598
-1.742629, 1.620412, -3.067397
-1.275168, 1.582479, -3.320640
-1.072437, 1.791872, -2.797690
-0.138017, 0.041352, -0.876784
-0.796140, 1.506825, -2.254660
-0.618693, 0.261058, -0.657428
-0.583139, -0.194227, -0.414136
-0.406694, 0.236795, -1.304188
-0.754016, 1.136001, -2.247431
-1.859120, 2.187794, -3.366559
-1.723255, 2.004236, -3.077588
-1.897070, 1.645111, -3.444313
-1.242461, 2.153074, -3.349019
-2.048281, 2.173107, -3.779764
-2.048654, 2.166370, -3.768418
-1.250014, 1.581124, -3.302231
-1.149710, 1.995759, -3.206915
-2.045972, 2.175048, -3.785762
-2.042980, 2.161832, -3.760444
-2.049068, 2.171735, -3.775557
-1.905181, 2.239300, -3.483534
-1.961453, 1.742929, -3.586536
-1.508794, 1.478423, -2.956175
-2.055633, 2.137885, -3.679785
-1.722874, 2.000772, -3.079739
-1.159654, 2.009373, -3.223062
-1.187878, 2.029306, -3.254668
-1.695281, 1.261044, -3.002884
-1.252398, 2.175987, -3.376274
0.304601, -0.475174, 0.145590
0.594742, 0.091237, 0.286309
0.779534, -0.019328, 0.417603
-0.090982, -0.651231, 0.485662
0.793902, -0.034983, 0.540389
0.776909, -0.248104, 0.419146
1.266991, -0.847001, 0.670302
-0.413922, -0.118626, -0.235037
-1.902828, 2.255070, -3.472477
-2.029513, 1.493676, -3.386001
-1.676855, 1.122264, -2.677706
-1.310955, 1.137233, -2.147866
-1.284047, 1.206716, -2.098122
-1.332966, 1.159901, -2.203004
-0.782149, 1.107816, -2.289519
-0.849367, 1.228232, -2.372718
-1.469538, 1.575865, -2.493409
-1.192304, 1.324382, -1.862635
-0.768519, 1.116799, -2.269235
-0.780097, 0.924977, -2.208890
-1.333705, 1.134084, -2.212486
-0.828397, 1.182114, -2.332037
-1.076238, 0.073798, -1.271327
-1.124018, 1.245483, -1.771047
-1.102517, 0.084846, -1.069637
-0.818948, 1.174588, -2.327178
-1.302958, 0.936852, -2.152548
-1.112055, 1.220254, -1.752106
-1.277203, 1.198793, -2.084461
-1.170326, 0.484271, -1.734486
-1.859163, 2.184739, -3.371165
-1.194819, 2.034802, -3.167647
-1.565652, 1.845188, -2.834759
-1.173179, 2.016407, -3.240454
-1.129459, 1.795711, -3.138042
-1.466087, 1.568223, -2.477754
-1.464391, 1.570439, -2.485310
-1.421424, 1.642922, -2.338003
-1.492222, 1.829124, -3.682410
-1.767621, 1.492674, -3.167456
-1.141469, 1.795566, -3.162418
-1.594097, 0.968618, -2.588153
-1.784610, 1.501295, -3.158680
-0.788664, 1.540355, -2.389459
0.226530, -1.119640, 1.255654
0.303531, -0.839702, 0.745975
0.449074, -0.638920, 0.382808
-0.810417, 1.130957, -2.320867
-1.281204, 1.450059, -2.089556
-0.754082, 0.923119, -2.167004
0.696788, -0.654640, 0.380747
1.519360, -1.200564, 1.495493
-1.537609, 1.992913, -3.789871
0.177574, -1.082531, 1.162029
-0.181397, -0.614050, 0.462985
0.819164, -1.628870, 1.784964
-1.835265, 1.210395, -2.991145
-1.985341, 1.236780, -3.029232
-1.156666, 1.496808, -3.057436
-1.334697, 1.573441, -3.332645
-1.813135, 1.490373, -3.151221
-1.030713, 0.064609, -1.213514
-1.122116, 1.242272, -1.770095
-0.990167, 0.614611, -1.386074
-0.574869, -0.232965, -0.384438
0.597675, 0.238071, 1.799937
0.664791, -0.763047, 0.682993
0.630038, -0.432574, 0.658940
-1.469891, 1.594835, -2.508111
-1.534345, 2.006230, -3.812487
-1.484109, 1.991262, -3.725755
-1.522234, 2.030595, -3.794967
-1.037796, 1.875453, -2.833933
-0.697039, 1.449573, -2.089390
-1.149957, 1.804654, -3.166420
-1.179503, 1.986992, -3.087080
-1.986931, 1.727942, -3.541104
-1.143711, 1.789766, -3.152908
-0.939963, 1.166994, -2.652362
-1.151375, 0.553113, -1.626831
0.152667, -0.635658, 0.958755
-1.337216, 1.645890, -3.386080
-1.312514, 1.622347, -3.359037
-1.171090, 1.672589, -3.153537
-1.449508, 0.785391, -2.235636
-1.146650, 1.606631, -3.102571
0.257209, -0.349461, -0.094337
0.612867, -0.223689, 0.669157
0.055743, 0.371343, -0.350327
-0.586200, -0.161995, -0.471022
-0.080615, -0.648474, 0.369689
0.667013, -0.802795, 0.713453
-0.205813, -0.645640, 0.372139
-1.160955, 1.315417, -1.819775
-0.815118, 1.182201, -2.346230
0.145664, -0.090631, 1.003740
1.463344, -0.507616, 1.206366
0.872113, -0.064051, 0.721688
0.637338, -1.131635, 1.229553
0.593577, -0.676033, 1.770078
0.698222, -0.073248, 0.274509
-0.340733, -0.581565, 0.296063
-0.998969, 0.195577, -1.207423
-1.002293, 1.068409, -1.518410
-1.299649, 1.104080, -2.080554
-1.998853, 1.930699, -3.569127
-1.789033, 2.037846, -3.116292
-1.349696, 2.186928, -3.421767
-0.959400, 2.258360, -1.435045
-1.904353, 1.468532, -3.250272
-1.180872, 1.690325, -3.159805
-1.801322, 1.502243, -3.159823
0.156216, -0.030586, 0.747493
0.547315, -1.056684, 1.157549
-1.780002, 1.395042, -3.216884
-1.794658, 1.835081, -3.179318
1.049689, -2.362373, 3.063320
-1.719732, 2.028926, -3.073648
-1.253365, 2.177037, -3.377373
-1.757770, 2.049855, -3.096619
-1.847322, 2.167958, -3.392352
-1.283147, 2.140422, -3.383301
-1.096699, 2.141246, -3.184686
-1.137714, 1.635194, -3.090113
-1.043452, 0.898386, -1.526246
0.307459, -0.010367, 0.787211
-1.009776, 0.313041, -1.341477
-1.331728, 1.166715, -2.211237
-0.080321, 1.135189, -0.505495
-1.056119, 0.889980, -1.581846
-0.396445, 0.263719, -1.323061
-0.317299, -1.526300, 1.365548
0.428466, -0.596138, 1.486355
-1.901922, 2.260284, -3.466822
-2.092290, 2.080314, -3.871459
-1.462033, 2.067767, -3.693031
-1.509585, 2.019033, -3.785301
-1.465343, 2.048013, -3.692827
-2.000704, 1.893082, -3.564213
-1.468221, 1.593332, -2.498412
-1.762468, 1.930335, -3.073528
-1.454738, 2.029023, -3.674212
